puuid,match_id,champion,win,kills,deaths,assists,team_position,game_duration
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7872416254,Draven,False,8,7,4,BOTTOM,1636
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7872404019,Samira,False,0,0,0,BOTTOM,99
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7872370785,Draven,False,1,4,1,BOTTOM,924
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7872218785,Draven,True,10,2,4,BOTTOM,1263
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7872169931,Draven,False,9,7,8,BOTTOM,1673
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7864162589,Draven,True,10,5,5,BOTTOM,1350
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7864129525,Draven,False,10,7,7,BOTTOM,1923
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7840509265,Draven,False,6,12,6,BOTTOM,1972
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7840484497,Jinx,True,8,0,4,BOTTOM,1114
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7836585157,Draven,False,2,3,1,BOTTOM,941
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7833170642,Draven,False,5,7,3,BOTTOM,1521
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7833151710,Draven,True,9,3,4,BOTTOM,1110
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7829733932,Jinx,True,3,3,13,BOTTOM,2244
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7829700627,Draven,False,2,8,8,BOTTOM,1532
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7829629090,Thresh,True,1,2,21,UTILITY,1701
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7829588523,Draven,False,3,10,2,BOTTOM,1543
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7828269760,Draven,False,11,5,5,BOTTOM,1819
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7822721138,Draven,True,16,7,14,BOTTOM,2851
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7822672881,Samira,False,7,2,1,BOTTOM,1658
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7819770327,Fiora,False,7,11,6,TOP,2305
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7819702116,Draven,True,12,4,4,BOTTOM,1738
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7810178970,Draven,True,9,9,8,BOTTOM,1693
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7810145120,Zac,False,2,6,6,JUNGLE,1181
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7810086243,Draven,False,9,12,10,BOTTOM,1902
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7810085503,Samira,True,0,0,0,BOTTOM,104
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7809132448,Draven,True,8,3,6,BOTTOM,1542
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7809074579,Draven,True,9,8,10,BOTTOM,1972
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7809013512,Draven,True,13,3,4,BOTTOM,2168
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7808922371,Draven,True,9,1,9,BOTTOM,1482
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7808867880,Draven,True,11,4,8,BOTTOM,1578
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7808820840,Draven,True,13,9,9,BOTTOM,1919
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7806594373,Yasuo,False,5,7,3,MIDDLE,1646
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7806554892,Samira,False,3,12,5,BOTTOM,1726
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7806520088,Malphite,False,0,5,6,TOP,1510
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7805863155,Draven,True,21,7,12,BOTTOM,2208
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7805811680,Draven,True,10,7,15,BOTTOM,1606
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7805637357,Draven,True,5,7,8,BOTTOM,1894
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7805594404,Qiyana,False,5,10,8,MIDDLE,1702
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7805556172,Draven,True,1,9,10,BOTTOM,1454
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7804869396,Draven,True,0,0,3,BOTTOM,1052
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7804865619,Draven,False,0,0,0,BOTTOM,74
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7804801319,Draven,True,12,6,7,BOTTOM,1791
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7802458353,Draven,True,11,6,8,BOTTOM,1890
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7802415230,Samira,False,6,10,3,BOTTOM,1432
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7802369729,Fiora,False,3,9,1,TOP,1486
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7793807477,Draven,True,3,4,4,BOTTOM,958
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7747410953,Draven,True,3,3,3,BOTTOM,932
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7747316179,Twitch,False,8,5,7,BOTTOM,2130
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7722387303,Twitch,True,4,3,8,BOTTOM,1734
MTrbwElycfUFdrlmlKooGDJOdsGIX-SIu78x4xU0LgtYnorRlkNCCzDY5IY5BQIfXIGwdFpzR17Vyw,EUW1_7722330550,Kassadin,False,5,3,6,MIDDLE,1873
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7871239947,Urgot,True,10,2,5,TOP,1452
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7870439806,Urgot,True,14,9,2,TOP,1746
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7870426445,Urgot,True,9,1,2,TOP,1490
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7870426728,Urgot,True,9,5,7,TOP,1561
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7870423792,Urgot,True,4,0,3,TOP,922
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7870416979,Gragas,True,3,6,11,TOP,1582
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7870411179,Urgot,True,10,1,4,TOP,1249
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7870411586,Urgot,False,3,4,1,TOP,1495
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7870404730,Urgot,False,9,9,2,TOP,1861
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7869362385,Varus,True,4,8,9,TOP,2010
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7869349353,Urgot,False,12,11,2,TOP,2026
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7843853830,Urgot,True,12,4,3,TOP,1408
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7797476676,Urgot,True,13,10,8,TOP,1907
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7797424491,Chogath,True,4,4,4,TOP,1449
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7797364524,Chogath,False,1,9,1,TOP,1611
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7797295042,Garen,False,5,9,3,TOP,1592
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7797251705,Urgot,True,9,0,0,TOP,916
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7776540826,Urgot,False,6,8,2,MIDDLE,1342
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7776439759,Urgot,True,12,4,8,TOP,1427
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7776386203,Gragas,False,0,7,1,TOP,1658
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7773008093,Urgot,True,14,5,3,TOP,1463
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7772936030,Urgot,False,12,9,3,TOP,1848
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7771859597,Urgot,False,0,8,1,TOP,946
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7771846629,Urgot,True,11,8,4,TOP,1558
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7771818403,Urgot,False,1,17,5,TOP,1808
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7771806891,Urgot,False,5,10,5,MIDDLE,1532
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7771793855,Urgot,True,4,2,1,TOP,931
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7771774678,Urgot,True,5,7,1,TOP,1583
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7771746355,Urgot,True,16,3,2,TOP,1435
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7771725888,Urgot,False,4,9,0,TOP,1414
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7771696308,Urgot,True,8,7,4,TOP,1483
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7770133424,Urgot,False,5,7,3,TOP,1426
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7770116331,Urgot,True,14,3,2,TOP,1494
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7770094666,Urgot,True,9,8,7,TOP,1943
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7770068052,Urgot,True,4,8,1,TOP,1465
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7768253294,Urgot,True,5,11,4,TOP,1489
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7768229443,Yasuo,True,0,4,3,TOP,1422
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7768197029,Urgot,False,10,10,1,TOP,1765
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7768150189,Urgot,False,13,15,5,TOP,2076
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7768104262,Urgot,True,7,8,9,TOP,1682
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7768024819,Urgot,True,11,10,13,TOP,2733
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7766366055,Urgot,False,8,9,3,TOP,1590
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7766323421,Urgot,True,11,4,6,TOP,1566
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7766280830,Urgot,True,18,5,5,TOP,1622
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7766241174,Urgot,False,0,5,1,TOP,983
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7766190864,Urgot,True,10,2,7,TOP,1483
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7764854168,Urgot,False,9,10,0,TOP,1733
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7764836094,Urgot,True,8,13,8,TOP,2347
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7764828513,Urgot,True,8,5,1,TOP,1313
Ea9DrPZ8qeTNm7oTJEnw3Ez6rReZFBrFEHAxFa34eNpA3uzhpfyDXGurnK8zM_rFE6vikR56p5FELA,EUW1_7764811659,Urgot,True,13,3,6,TOP,1403
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7890023464,MasterYi,True,6,4,2,TOP,1129
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7890000322,Riven,False,0,9,2,TOP,1361
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7862203039,Vayne,False,3,8,2,TOP,1323
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7862167593,Shen,False,7,9,11,TOP,1990
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7862150479,Shen,True,2,1,3,TOP,962
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7826240629,Gragas,True,11,4,13,TOP,2196
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7826177992,Shen,False,3,9,5,TOP,1796
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7826116653,Shen,False,4,6,9,TOP,2192
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7825288327,Shen,True,4,3,14,TOP,1638
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7825247429,Shen,True,5,4,3,TOP,1334
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7825195568,Shen,True,5,3,14,TOP,2109
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7825158494,Poppy,False,1,5,0,TOP,1189
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7824932971,Shen,True,3,5,12,TOP,1918
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7824887231,Shen,True,5,3,7,TOP,1381
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7824841547,Shen,False,4,10,8,TOP,2213
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7823855820,Shen,True,6,5,12,TOP,2039
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7823801013,Shen,False,4,6,7,TOP,1769
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7823747093,Shen,True,1,6,12,TOP,1953
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7823706124,Gragas,False,5,6,2,TOP,1564
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7823049861,Gragas,True,1,5,9,TOP,2073
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7823047561,Vi,True,0,0,0,TOP,79
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7822837389,Shen,True,5,0,17,TOP,1633
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7822763614,Shen,True,7,2,15,TOP,2531
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7822704738,Gragas,False,4,4,2,TOP,1637
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7822658742,Shen,True,3,2,3,TOP,1424
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7822599758,Shen,False,6,2,4,TOP,2120
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7821971057,Shen,True,9,5,8,TOP,1674
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7821947195,Shen,True,9,3,8,TOP,1826
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7821920014,Shen,False,8,8,13,TOP,1874
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7821896668,Shen,True,3,4,9,TOP,1627
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7821275773,Ambessa,True,6,7,4,TOP,1693
